Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
77.020	0.097384	28.829	0.034687	-3.4408	-3.4374	79.148	30.423	57.145	854.80	-0.34321	162.81	0.14551	0.0089556	0.15873	6.3002	1.5408	2.1543	151.75	21.586	31.417	174.57	27.315	5.4180	0.0071481
77.125	0.098607	28.812	0.034708	-3.4348	-3.4314	79.225	30.406	57.159	853.73	-0.34256	162.13	0.14530	0.0089317	0.16056	6.2281	1.5424	2.1565	151.68	21.592	31.438	174.65	27.246	5.4261	0.0071605
77.230	0.099842	28.795	0.034728	-3.4288	-3.4253	79.303	30.389	57.173	852.66	-0.34190	161.46	0.14510	0.0089079	0.16242	6.1570	1.5441	2.1588	151.61	21.599	31.460	174.73	27.177	5.4343	0.0071728
77.335	0.10109	28.778	0.034749	-3.4228	-3.4193	79.381	30.372	57.187	851.59	-0.34125	160.79	0.14489	0.0088841	0.16429	6.0869	1.5457	2.1610	151.54	21.605	31.481	174.81	27.109	5.4425	0.0071852
77.440	0.10235	28.761	0.034769	-3.4168	-3.4133	79.458	30.355	57.201	850.52	-0.34058	160.12	0.14468	0.0088603	0.16617	6.0179	1.5474	2.1633	151.47	21.611	31.503	174.89	27.042	5.4507	0.0071976
77.545	0.10362	28.744	0.034790	-3.4108	-3.4072	79.535	30.338	57.215	849.45	-0.33992	159.46	0.14447	0.0088365	0.16807	5.9497	1.5490	2.1655	151.40	21.618	31.524	174.97	26.974	5.4588	0.0072100
77.650	0.10490	28.727	0.034811	-3.4048	-3.4012	79.612	30.321	57.230	848.38	-0.33925	158.80	0.14426	0.0088127	0.16999	5.8826	1.5506	2.1677	151.33	21.624	31.546	175.05	26.907	5.4670	0.0072225
77.755	0.10620	28.710	0.034831	-3.3988	-3.3951	79.690	30.304	57.244	847.31	-0.33857	158.15	0.14405	0.0087890	0.17193	5.8164	1.5523	2.1699	151.26	21.630	31.568	175.13	26.840	5.4752	0.0072349
77.861	0.10750	28.693	0.034852	-3.3929	-3.3891	79.767	30.287	57.259	846.24	-0.33789	157.50	0.14384	0.0087652	0.17388	5.7511	1.5539	2.1722	151.19	21.637	31.590	175.20	26.774	5.4834	0.0072474
77.966	0.10882	28.676	0.034873	-3.3869	-3.3831	79.844	30.270	57.273	845.17	-0.33721	156.85	0.14363	0.0087415	0.17585	5.6867	1.5555	2.1744	151.12	21.643	31.612	175.28	26.708	5.4916	0.0072599
78.071	0.11015	28.659	0.034894	-3.3809	-3.3770	79.921	30.253	57.288	844.10	-0.33653	156.21	0.14342	0.0087178	0.17783	5.6233	1.5571	2.1766	151.06	21.650	31.635	175.36	26.642	5.4998	0.0072724
78.176	0.11150	28.641	0.034915	-3.3749	-3.3710	79.997	30.236	57.303	843.03	-0.33584	155.57	0.14321	0.0086941	0.17983	5.5607	1.5588	2.1788	150.99	21.657	31.657	175.44	26.577	5.5080	0.0072850
78.281	0.11285	28.624	0.034935	-3.3689	-3.3649	80.074	30.219	57.318	841.96	-0.33514	154.94	0.14301	0.0086704	0.18185	5.4989	1.5604	2.1809	150.92	21.663	31.680	175.51	26.512	5.5163	0.0072975
78.386	0.11422	28.607	0.034956	-3.3629	-3.3589	80.151	30.202	57.334	840.88	-0.33445	154.31	0.14280	0.0086467	0.18389	5.4381	1.5620	2.1831	150.85	21.670	31.703	175.59	26.447	5.5245	0.0073101
78.491	0.11560	28.590	0.034977	-3.3569	-3.3528	80.227	30.185	57.349	839.81	-0.33374	153.69	0.14259	0.0086230	0.18594	5.3780	1.5636	2.1853	150.78	21.676	31.726	175.67	26.382	5.5327	0.0073227
78.596	0.11700	28.573	0.034998	-3.3509	-3.3468	80.304	30.169	57.364	838.74	-0.33304	153.06	0.14238	0.0085993	0.18801	5.3188	1.5652	2.1875	150.72	21.683	31.749	175.74	26.318	5.5410	0.0073353
78.701	0.11840	28.555	0.035020	-3.3449	-3.3407	80.380	30.152	57.380	837.66	-0.33233	152.45	0.14217	0.0085757	0.19010	5.2604	1.5668	2.1896	150.65	21.690	31.772	175.82	26.254	5.5492	0.0073479
78.806	0.11982	28.538	0.035041	-3.3389	-3.3347	80.456	30.135	57.396	836.59	-0.33162	151.83	0.14196	0.0085521	0.19220	5.2028	1.5684	2.1918	150.58	21.697	31.796	175.89	26.191	5.5575	0.0073606
78.911	0.12125	28.521	0.035062	-3.3329	-3.3286	80.532	30.119	57.411	835.52	-0.33090	151.22	0.14175	0.0085284	0.19433	5.1460	1.5700	2.1939	150.52	21.703	31.819	175.97	26.127	5.5657	0.0073732
79.016	0.12270	28.504	0.035083	-3.3268	-3.3225	80.609	30.102	57.427	834.44	-0.33018	150.62	0.14154	0.0085048	0.19647	5.0899	1.5716	2.1961	150.45	21.710	31.843	176.04	26.065	5.5740	0.0073859
79.121	0.12416	28.486	0.035104	-3.3208	-3.3165	80.685	30.086	57.443	833.37	-0.32945	150.01	0.14133	0.0084812	0.19862	5.0346	1.5731	2.1982	150.38	21.717	31.867	176.12	26.002	5.5823	0.0073986
79.226	0.12563	28.469	0.035126	-3.3148	-3.3104	80.760	30.069	57.460	832.29	-0.32872	149.41	0.14113	0.0084577	0.20080	4.9801	1.5747	2.2003	150.32	21.724	31.891	176.19	25.940	5.5906	0.0074114
79.332	0.12711	28.452	0.035147	-3.3088	-3.3044	80.836	30.053	57.476	831.21	-0.32799	148.82	0.14092	0.0084341	0.20299	4.9263	1.5763	2.2025	150.25	21.731	31.915	176.26	25.878	5.5988	0.0074241
79.437	0.12861	28.434	0.035169	-3.3028	-3.2983	80.912	30.036	57.492	830.14	-0.32725	148.23	0.14071	0.0084105	0.20520	4.8732	1.5778	2.2046	150.19	21.738	31.940	176.34	25.816	5.6071	0.0074369
79.542	0.13012	28.417	0.035190	-3.2968	-3.2922	80.988	30.020	57.509	829.06	-0.32650	147.64	0.14050	0.0083870	0.20743	4.8208	1.5794	2.2067	150.12	21.745	31.964	176.41	25.754	5.6154	0.0074497
79.647	0.13165	28.400	0.035212	-3.2908	-3.2861	81.063	30.003	57.526	827.98	-0.32576	147.05	0.14029	0.0083635	0.20968	4.7691	1.5810	2.2088	150.05	21.752	31.989	176.48	25.693	5.6237	0.0074625
79.752	0.13318	28.382	0.035233	-3.2848	-3.2801	81.139	29.987	57.542	826.91	-0.32501	146.47	0.14008	0.0083399	0.21195	4.7181	1.5825	2.2109	149.99	21.759	32.014	176.55	25.632	5.6320	0.0074753
79.857	0.13474	28.365	0.035255	-3.2787	-3.2740	81.214	29.971	57.559	825.83	-0.32425	145.89	0.13987	0.0083164	0.21423	4.6678	1.5841	2.2130	149.92	21.766	32.039	176.62	25.572	5.6404	0.0074882
79.962	0.13630	28.348	0.035276	-3.2727	-3.2679	81.290	29.954	57.576	824.75	-0.32349	145.32	0.13966	0.0082929	0.21653	4.6182	1.5856	2.2151	149.86	21.773	32.064	176.69	25.512	5.6487	0.0075010
80.067	0.13788	28.330	0.035298	-3.2667	-3.2618	81.365	29.938	57.594	823.67	-0.32273	144.75	0.13945	0.0082695	0.21886	4.5692	1.5872	2.2172	149.80	21.780	32.090	176.77	25.452	5.6570	0.0075139
80.172	0.13947	28.313	0.035320	-3.2607	-3.2558	81.440	29.922	57.611	822.59	-0.32196	144.18	0.13925	0.0082460	0.22120	4.5209	1.5887	2.2192	149.73	21.787	32.116	176.84	25.392	5.6654	0.0075269
80.277	0.14108	28.295	0.035342	-3.2547	-3.2497	81.515	29.906	57.628	821.51	-0.32119	143.61	0.13904	0.0082225	0.22356	4.4732	1.5902	2.2213	149.67	21.795	32.141	176.91	25.332	5.6737	0.0075398
80.382	0.14270	28.278	0.035364	-3.2486	-3.2436	81.590	29.890	57.646	820.43	-0.32041	143.05	0.13883	0.0081991	0.22593	4.4261	1.5918	2.2234	149.60	21.802	32.167	176.98	25.273	5.6820	0.0075528
80.487	0.14433	28.260	0.035385	-3.2426	-3.2375	81.665	29.874	57.664	819.35	-0.31963	142.50	0.13862	0.0081757	0.22833	4.3796	1.5933	2.2254	149.54	21.809	32.193	177.05	25.214	5.6904	0.0075658
80.592	0.14598	28.243	0.035407	-3.2366	-3.2314	81.740	29.857	57.682	818.27	-0.31884	141.94	0.13841	0.0081523	0.23075	4.3338	1.5948	2.2275	149.47	21.817	32.220	177.11	25.156	5.6988	0.0075788
80.697	0.14765	28.225	0.035429	-3.2305	-3.2253	81.815	29.841	57.700	817.19	-0.31805	141.39	0.13820	0.0081289	0.23318	4.2885	1.5963	2.2295	149.41	21.824	32.246	177.18	25.098	5.7071	0.0075918
80.802	0.14932	28.208	0.035451	-3.2245	-3.2192	81.890	29.825	57.718	816.11	-0.31725	140.84	0.13799	0.0081055	0.23563	4.2439	1.5978	2.2315	149.35	21.831	32.273	177.25	25.040	5.7155	0.0076049
80.908	0.15101	28.190	0.035473	-3.2185	-3.2131	81.964	29.809	57.736	815.02	-0.31645	140.30	0.13779	0.0080821	0.23811	4.1998	1.5993	2.2336	149.28	21.839	32.300	177.32	24.982	5.7239	0.0076179
81.013	0.15272	28.172	0.035496	-3.2124	-3.2070	82.039	29.793	57.754	813.94	-0.31565	139.75	0.13758	0.0080588	0.24060	4.1562	1.6008	2.2356	149.22	21.846	32.327	177.39	24.924	5.7323	0.0076311
81.118	0.15444	28.155	0.035518	-3.2064	-3.2009	82.114	29.778	57.773	812.86	-0.31484	139.22	0.13737	0.0080354	0.24311	4.1133	1.6023	2.2376	149.16	21.854	32.354	177.45	24.867	5.7407	0.0076442
81.223	0.15618	28.137	0.035540	-3.2004	-3.1948	82.188	29.762	57.792	811.77	-0.31402	138.68	0.13716	0.0080121	0.24565	4.0709	1.6038	2.2396	149.10	21.861	32.381	177.52	24.810	5.7491	0.0076573
81.328	0.15792	28.120	0.035562	-3.1943	-3.1887	82.262	29.746	57.810	810.69	-0.31320	138.15	0.13695	0.0079888	0.24820	4.0290	1.6053	2.2416	149.03	21.869	32.409	177.59	24.753	5.7575	0.0076705
81.433	0.15969	28.102	0.035585	-3.1883	-3.1826	82.337	29.730	57.829	809.60	-0.31238	137.62	0.13674	0.0079655	0.25077	3.9877	1.6068	2.2436	148.97	21.876	32.436	177.65	24.697	5.7659	0.0076837
81.538	0.16147	28.084	0.035607	-3.1822	-3.1765	82.411	29.714	57.849	808.52	-0.31155	137.09	0.13653	0.0079422	0.25336	3.9469	1.6083	2.2456	148.91	21.884	32.464	177.72	24.641	5.7744	0.0076969
81.643	0.16326	28.067	0.035630	-3.1762	-3.1704	82.485	29.699	57.868	807.43	-0.31072	136.57	0.13632	0.0079189	0.25598	3.9066	1.6098	2.2476	148.85	21.892	32.492	177.78	24.585	5.7828	0.0077102
81.748	0.16507	28.049	0.035652	-3.1702	-3.1643	82.559	29.683	57.887	806.35	-0.30988	136.05	0.13612	0.0078956	0.25861	3.8668	1.6112	2.2495	148.78	21.900	32.521	177.85	24.529	5.7912	0.0077235
81.853	0.16689	28.031	0.035675	-3.1641	-3.1582	82.633	29.667	57.907	805.26	-0.30904	135.53	0.13591	0.0078724	0.26126	3.8276	1.6127	2.2515	148.72	21.907	32.549	177.91	24.474	5.7997	0.0077368
81.958	0.16873	28.013	0.035697	-3.1581	-3.1520	82.707	29.652	57.927	804.17	-0.30819	135.02	0.13570	0.0078491	0.26394	3.7888	1.6142	2.2535	148.66	21.915	32.578	177.98	24.418	5.8081	0.0077501
82.063	0.17059	27.996	0.035720	-3.1520	-3.1459	82.781	29.636	57.946	803.08	-0.30734	134.51	0.13549	0.0078259	0.26663	3.7505	1.6156	2.2554	148.60	21.923	32.607	178.04	24.363	5.8166	0.0077635
82.168	0.17246	27.978	0.035743	-3.1460	-3.1398	82.854	29.621	57.966	802.00	-0.30648	134.00	0.13528	0.0078027	0.26934	3.7127	1.6171	2.2573	148.54	21.931	32.636	178.11	24.309	5.8251	0.0077769
82.273	0.17434	27.960	0.035765	-3.1399	-3.1337	82.928	29.605	57.987	800.91	-0.30562	133.49	0.13507	0.0077795	0.27208	3.6754	1.6185	2.2593	148.48	21.939	32.665	178.17	24.254	5.8336	0.0077903
82.379	0.17624	27.942	0.035788	-3.1339	-3.1275	83.002	29.590	58.007	799.82	-0.30475	132.99	0.13486	0.0077563	0.27484	3.6385	1.6200	2.2612	148.42	21.947	32.695	178.23	24.200	5.8421	0.0078037
82.484	0.17816	27.924	0.035811	-3.1278	-3.1214	83.075	29.574	58.027	798.73	-0.30387	132.49	0.13466	0.0077332	0.27761	3.6021	1.6214	2.2631	148.36	21.955	32.724	178.29	24.146	5.8506	0.0078172
82.589	0.18009	27.907	0.035834	-3.1217	-3.1153	83.149	29.559	58.048	797.64	-0.30300	131.99	0.13445	0.0077100	0.28041	3.5662	1.6228	2.2651	148.29	21.963	32.754	178.36	24.092	5.8591	0.0078307
82.694	0.18203	27.889	0.035857	-3.1157	-3.1092	83.222	29.543	58.069	796.54	-0.30211	131.50	0.13424	0.0076869	0.28323	3.5307	1.6243	2.2670	148.23	21.971	32.784	178.42	24.039	5.8676	0.0078442
82.799	0.18400	27.871	0.035880	-3.1096	-3.1030	83.295	29.528	58.090	795.45	-0.30122	131.01	0.13403	0.0076637	0.28607	3.4956	1.6257	2.2689	148.17	21.979	32.814	178.48	23.986	5.8761	0.0078577
82.904	0.18597	27.853	0.035903	-3.1036	-3.0969	83.369	29.513	58.111	794.36	-0.30033	130.52	0.13382	0.0076406	0.28894	3.4610	1.6271	2.2708	148.11	21.987	32.845	178.54	23.933	5.8846	0.0078713
83.009	0.18797	27.835	0.035926	-3.0975	-3.0907	83.442	29.497	58.132	793.27	-0.29943	130.03	0.13361	0.0076175	0.29182	3.4268	1.6285	2.2726	148.05	21.995	32.875	178.60	23.880	5.8931	0.0078849
83.114	0.18998	27.817	0.035949	-3.0914	-3.0846	83.515	29.482	58.153	792.17	-0.29853	129.55	0.13341	0.0075944	0.29473	3.3930	1.6299	2.2745	147.99	22.003	32.906	178.66	23.828	5.9017	0.0078985
83.219	0.19200	27.799	0.035972	-3.0854	-3.0784	83.588	29.467	58.175	791.08	-0.29762	129.07	0.13320	0.0075714	0.29765	3.3596	1.6313	2.2764	147.93	22.011	32.937	178.72	23.775	5.9102	0.0079122
83.324	0.19405	27.781	0.035996	-3.0793	-3.0723	83.661	29.452	58.197	789.98	-0.29670	128.59	0.13299	0.0075483	0.30060	3.3267	1.6327	2.2783	147.87	22.020	32.968	178.78	23.723	5.9188	0.0079259
83.429	0.19610	27.763	0.036019	-3.0732	-3.0661	83.734	29.437	58.219	788.89	-0.29578	128.11	0.13278	0.0075253	0.30357	3.2941	1.6341	2.2801	147.82	22.028	33.000	178.84	23.671	5.9274	0.0079396
83.534	0.19818	27.745	0.036042	-3.0671	-3.0600	83.807	29.422	58.241	787.79	-0.29485	127.64	0.13257	0.0075022	0.30657	3.2619	1.6355	2.2820	147.76	22.036	33.032	178.90	23.620	5.9359	0.0079533
83.639	0.20027	27.727	0.036066	-3.0611	-3.0538	83.879	29.407	58.263	786.70	-0.29392	127.17	0.13236	0.0074792	0.30958	3.2302	1.6369	2.2838	147.70	22.045	33.063	178.96	23.568	5.9445	0.0079671
83.744	0.20238	27.709	0.036089	-3.0550	-3.0477	83.952	29.392	58.285	785.60	-0.29299	126.70	0.13215	0.0074562	0.31262	3.1988	1.6383	2.2856	147.64	22.053	33.096	179.02	23.517	5.9531	0.0079809
83.849	0.20450	27.691	0.036113	-3.0489	-3.0415	84.025	29.377	58.308	784.50	-0.29204	126.24	0.13195	0.0074332	0.31568	3.1678	1.6396	2.2875	147.58	22.062	33.128	179.07	23.466	5.9617	0.0079947
83.955	0.20664	27.673	0.036137	-3.0428	-3.0353	84.097	29.362	58.331	783.40	-0.29110	125.78	0.13174	0.0074102	0.31876	3.1371	1.6410	2.2893	147.52	22.070	33.160	179.13	23.415	5.9703	0.0080086
84.060	0.20880	27.655	0.036160	-3.0367	-3.0292	84.170	29.347	58.353	782.30	-0.29014	125.32	0.13153	0.0073873	0.32187	3.1069	1.6424	2.2911	147.46	22.079	33.193	179.19	23.365	5.9789	0.0080225
84.165	0.21097	27.637	0.036184	-3.0306	-3.0230	84.242	29.332	58.377	781.20	-0.28918	124.86	0.13132	0.0073643	0.32500	3.0770	1.6437	2.2929	147.40	22.087	33.226	179.24	23.315	5.9876	0.0080364
84.270	0.21316	27.618	0.036208	-3.0246	-3.0168	84.314	29.317	58.400	780.10	-0.28822	124.40	0.13111	0.0073414	0.32815	3.0474	1.6451	2.2947	147.34	22.096	33.259	179.30	23.265	5.9962	0.0080504
84.375	0.21537	27.600	0.036232	-3.0185	-3.0107	84.387	29.302	58.423	779.00	-0.28725	123.95	0.13090	0.0073185	0.33132	3.0182	1.6464	2.2965	147.29	22.105	33.293	179.36	23.215	6.0048	0.0080644
84.480	0.21760	27.582	0.036256	-3.0124	-3.0045	84.459	29.287	58.447	777.90	-0.28627	123.50	0.13070	0.0072956	0.33452	2.9894	1.6478	2.2983	147.23	22.113	33.326	179.41	23.165	6.0135	0.0080784
84.585	0.21984	27.564	0.036280	-3.0063	-2.9983	84.531	29.273	58.471	776.80	-0.28529	123.05	0.13049	0.0072727	0.33774	2.9609	1.6491	2.3000	147.17	22.122	33.360	179.47	23.116	6.0222	0.0080925
84.690	0.22210	27.546	0.036304	-3.0002	-2.9921	84.603	29.258	58.494	775.70	-0.28430	122.61	0.13028	0.0072498	0.34098	2.9327	1.6505	2.3018	147.11	22.131	33.394	179.52	23.067	6.0308	0.0081066
84.795	0.22437	27.527	0.036328	-2.9941	-2.9859	84.675	29.243	58.519	774.59	-0.28330	122.16	0.13007	0.0072269	0.34425	2.9048	1.6518	2.3036	147.05	22.140	33.428	179.58	23.018	6.0395	0.0081207
84.900	0.22667	27.509	0.036352	-2.9880	-2.9798	84.747	29.229	58.543	773.49	-0.28230	121.72	0.12986	0.0072041	0.34754	2.8773	1.6531	2.3053	147.00	22.149	33.463	179.63	22.969	6.0482	0.0081348
85.005	0.22898	27.491	0.036376	-2.9819	-2.9736	84.819	29.214	58.567	772.38	-0.28130	121.28	0.12965	0.0071813	0.35086	2.8502	1.6544	2.3071	146.94	22.157	33.498	179.68	22.920	6.0569	0.0081490
85.110	0.23131	27.472	0.036400	-2.9758	-2.9674	84.891	29.200	58.592	771.28	-0.28028	120.85	0.12945	0.0071584	0.35420	2.8233	1.6557	2.3088	146.88	22.166	33.533	179.74	22.872	6.0656	0.0081632
85.215	0.23365	27.454	0.036425	-2.9697	-2.9612	84.962	29.185	58.617	770.17	-0.27927	120.41	0.12924	0.0071356	0.35756	2.7967	1.6571	2.3105	146.83	22.175	33.568	179.79	22.824	6.0743	0.0081775
85.320	0.23602	27.436	0.036449	-2.9636	-2.9550	85.034	29.171	58.642	769.07	-0.27824	119.98	0.12903	0.0071129	0.36095	2.7705	1.6584	2.3122	146.77	22.184	33.603	179.84	22.776	6.0830	0.0081918
85.425	0.23840	27.417	0.036473	-2.9575	-2.9488	85.106	29.156	58.667	767.96	-0.27721	119.55	0.12882	0.0070901	0.36436	2.7446	1.6597	2.3139	146.71	22.193	33.639	179.89	22.728	6.0918	0.0082061
85.531	0.24080	27.399	0.036498	-2.9514	-2.9426	85.177	29.142	58.693	766.85	-0.27617	119.13	0.12862	0.0070673	0.36779	2.7189	1.6609	2.3156	146.66	22.203	33.675	179.94	22.680	6.1005	0.0082205
85.636	0.24321	27.380	0.036522	-2.9452	-2.9364	85.249	29.127	58.718	765.74	-0.27513	118.70	0.12841	0.0070446	0.37125	2.6936	1.6622	2.3173	146.60	22.212	33.711	180.00	22.633	6.1093	0.0082349
85.741	0.24565	27.362	0.036547	-2.9391	-2.9302	85.320	29.113	58.744	764.63	-0.27408	118.28	0.12820	0.0070218	0.37474	2.6685	1.6635	2.3190	146.54	22.221	33.748	180.05	22.586	6.1180	0.0082493
85.846	0.24810	27.344	0.036572	-2.9330	-2.9239	85.392	29.099	58.770	763.52	-0.27302	117.86	0.12799	0.0069991	0.37825	2.6438	1.6648	2.3207	146.49	22.230	33.784	180.10	22.539	6.1268	0.0082637
85.951	0.25057	27.325	0.036597	-2.9269	-2.9177	85.463	29.085	58.796	762.41	-0.27196	117.44	0.12779	0.0069764	0.38178	2.6193	1.6661	2.3224	146.43	22.239	33.821	180.15	22.492	6.1356	0.0082782
86.056	0.25306	27.307	0.036621	-2.9208	-2.9115	85.534	29.070	58.822	761.30	-0.27089	117.02	0.12758	0.0069537	0.38534	2.5951	1.6673	2.3240	146.37	22.249	33.858	180.20	22.445	6.1444	0.0082928
86.161	0.25557	27.288	0.036646	-2.9147	-2.9053	85.605	29.056	58.849	760.19	-0.26982	116.61	0.12737	0.0069311	0.38893	2.5712	1.6686	2.3257	146.32	22.258	33.896	180.25	22.399	6.1532	0.0083074
86.266	0.25810	27.269	0.036671	-2.9085	-2.8991	85.677	29.042	58.876	759.07	-0.26874	116.20	0.12717	0.0069084	0.39253	2.5475	1.6698	2.3273	146.26	22.267	33.933	180.30	22.353	6.1620	0.0083220
86.371	0.26064	27.251	0.036696	-2.9024	-2.8928	85.748	29.028	58.903	757.96	-0.26765	115.79	0.12696	0.0068857	0.39617	2.5242	1.6711	2.3290	146.21	22.277	33.971	180.34	22.307	6.1708	0.0083366
86.476	0.26320	27.232	0.036721	-2.8963	-2.8866	85.819	29.014	58.930	756.85	-0.26655	115.38	0.12675	0.0068631	0.39983	2.5011	1.6723	2.3306	146.15	22.286	34.009	180.39	22.261	6.1796	0.0083513
86.581	0.26579	27.214	0.036746	-2.8901	-2.8804	85.890	29.000	58.957	755.73	-0.26545	114.98	0.12654	0.0068405	0.40352	2.4782	1.6736	2.3322	146.09	22.296	34.048	180.44	22.215	6.1884	0.0083660
86.686	0.26839	27.195	0.036771	-2.8840	-2.8741	85.960	28.986	58.985	754.61	-0.26434	114.57	0.12634	0.0068179	0.40723	2.4556	1.6748	2.3338	146.04	22.306	34.086	180.49	22.170	6.1973	0.0083808
86.791	0.27100	27.176	0.036797	-2.8779	-2.8679	86.031	28.972	59.013	753.50	-0.26323	114.17	0.12613	0.0067953	0.41096	2.4333	1.6760	2.3355	145.98	22.315	34.125	180.53	22.124	6.2061	0.0083956
86.896	0.27364	27.158	0.036822	-2.8717	-2.8617	86.102	28.958	59.041	752.38	-0.26211	113.77	0.12592	0.0067727	0.41473	2.4112	1.6772	2.3371	145.93	22.325	34.165	180.58	22.079	6.2150	0.0084104
87.002	0.27630	27.139	0.036847	-2.8656	-2.8554	86.173	28.944	59.069	751.26	-0.26098	113.37	0.12572	0.0067502	0.41852	2.3894	1.6785	2.3386	145.87	22.335	34.204	180.63	22.034	6.2239	0.0084253
87.107	0.27897	27.120	0.036873	-2.8594	-2.8492	86.243	28.930	59.097	750.14	-0.25984	112.98	0.12551	0.0067276	0.42233	2.3678	1.6797	2.3402	145.82	22.344	34.244	180.67	21.989	6.2328	0.0084402
87.212	0.28167	27.101	0.036898	-2.8533	-2.8429	86.314	28.916	59.126	749.02	-0.25870	112.59	0.12530	0.0067051	0.42618	2.3464	1.6809	2.3418	145.76	22.354	34.284	180.72	21.945	6.2417	0.0084552
87.317	0.28438	27.083	0.036924	-2.8471	-2.8366	86.384	28.903	59.155	747.90	-0.25755	112.19	0.12509	0.0066826	0.43005	2.3253	1.6821	2.3434	145.71	22.364	34.324	180.76	21.900	6.2506	0.0084702
87.422	0.28712	27.064	0.036950	-2.8410	-2.8304	86.455	28.889	59.184	746.78	-0.25639	111.80	0.12489	0.0066601	0.43394	2.3045	1.6833	2.3449	145.65	22.374	34.365	180.81	21.856	6.2595	0.0084852
87.527	0.28987	27.045	0.036975	-2.8348	-2.8241	86.525	28.875	59.213	745.66	-0.25523	111.42	0.12468	0.0066376	0.43786	2.2838	1.6844	2.3465	145.60	22.384	34.405	180.85	21.812	6.2684	0.0085003
87.632	0.29264	27.026	0.037001	-2.8287	-2.8179	86.596	28.861	59.243	744.54	-0.25406	111.03	0.12447	0.0066152	0.44181	2.2634	1.6856	2.3480	145.55	22.394	34.447	180.90	21.768	6.2774	0.0085154
87.737	0.29543	27.007	0.037027	-2.8225	-2.8116	86.666	28.848	59.272	743.41	-0.25288	110.65	0.12426	0.0065927	0.44579	2.2432	1.6868	2.3495	145.49	22.404	34.488	180.94	21.725	6.2863	0.0085306
87.842	0.29825	26.988	0.037053	-2.8164	-2.8053	86.736	28.834	59.302	742.29	-0.25169	110.27	0.12406	0.0065703	0.44979	2.2232	1.6880	2.3510	145.44	22.414	34.530	180.98	21.681	6.2953	0.0085458
87.947	0.30108	26.970	0.037079	-2.8102	-2.7990	86.806	28.821	59.332	741.16	-0.25050	109.89	0.12385	0.0065479	0.45382	2.2035	1.6891	2.3526	145.38	22.424	34.572	181.03	21.638	6.3043	0.0085611
88.052	0.30393	26.951	0.037105	-2.8040	-2.7928	86.877	28.807	59.363	740.04	-0.24930	109.51	0.12364	0.0065254	0.45788	2.1840	1.6903	2.3541	145.33	22.434	34.614	181.07	21.594	6.3132	0.0085764
88.157	0.30680	26.932	0.037131	-2.7979	-2.7865	86.947	28.794	59.393	738.91	-0.24809	109.13	0.12344	0.0065031	0.46197	2.1646	1.6914	2.3556	145.27	22.444	34.656	181.11	21.551	6.3222	0.0085917
88.262	0.30969	26.913	0.037157	-2.7917	-2.7802	87.017	28.780	59.424	737.78	-0.24688	108.76	0.12323	0.0064807	0.46608	2.1455	1.6926	2.3570	145.22	22.454	34.699	181.15	21.508	6.3312	0.0086071
88.367	0.31260	26.894	0.037183	-2.7855	-2.7739	87.087	28.767	59.455	736.65	-0.24565	108.38	0.12302	0.0064583	0.47022	2.1266	1.6937	2.3585	145.17	22.465	34.742	181.19	21.466	6.3403	0.0086225
88.472	0.31553	26.875	0.037210	-2.7794	-2.7676	87.157	28.754	59.487	735.52	-0.24442	108.01	0.12281	0.0064360	0.47439	2.1080	1.6949	2.3600	145.11	22.475	34.786	181.23	21.423	6.3493	0.0086380
88.578	0.31848	26.856	0.037236	-2.7732	-2.7613	87.226	28.740	59.518	734.39	-0.24319	107.64	0.12261	0.0064136	0.47859	2.0895	1.6960	2.3614	145.06	22.485	34.829	181.28	21.381	6.3583	0.0086535
88.683	0.32145	26.836	0.037263	-2.7670	-2.7550	87.296	28.727	59.550	733.26	-0.24194	107.28	0.12240	0.0063913	0.48282	2.0712	1.6971	2.3629	145.01	22.496	34.873	181.32	21.339	6.3674	0.0086690
88.788	0.32444	26.817	0.037289	-2.7608	-2.7487	87.366	28.714	59.582	732.13	-0.24069	106.91	0.12219	0.0063690	0.48707	2.0531	1.6982	2.3643	144.95	22.506	34.918	181.35	21.297	6.3764	0.0086847
88.893	0.32745	26.798	0.037316	-2.7546	-2.7424	87.436	28.700	59.614	731.00	-0.23943	106.55	0.12199	0.0063467	0.49136	2.0352	1.6993	2.3658	144.90	22.517	34.962	181.39	21.255	6.3855	0.0087003
88.998	0.33049	26.779	0.037343	-2.7485	-2.7361	87.505	28.687	59.647	729.87	-0.23816	106.19	0.12178	0.0063245	0.49567	2.0175	1.7004	2.3672	144.85	22.527	35.007	181.43	21.213	6.3946	0.0087160
