Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
29.557	0.74838	27.648	0.036168	0.23619	0.26325	9.6242	12.699	46.384	741.43	0.63278	6.6407	0.095694	0.00040839	4.7394	0.21100	0.74117	0.89907	31.136	14.917	55.156	379.41	11.067	1.6611	0.035932
29.657	0.76075	27.518	0.036339	0.23992	0.26756	9.7546	12.722	47.322	735.18	0.66934	6.5816	0.095465	0.00039400	4.8349	0.20683	0.73969	0.89704	30.980	14.959	56.412	379.34	10.991	1.6728	0.036334
29.757	0.77328	27.386	0.036515	0.24369	0.27193	9.8863	12.746	48.312	728.85	0.70703	6.5223	0.095233	0.00037971	4.9328	0.20273	0.73815	0.89491	30.822	15.001	57.743	379.27	10.915	1.6848	0.036749
29.857	0.78595	27.251	0.036695	0.24752	0.27636	10.019	12.771	49.360	722.42	0.74591	6.4628	0.094996	0.00036552	5.0331	0.19868	0.73655	0.89271	30.663	15.044	59.156	379.19	10.838	1.6970	0.037178
29.957	0.79876	27.114	0.036881	0.25140	0.28086	10.154	12.797	50.472	715.90	0.78606	6.4031	0.094754	0.00035143	5.1360	0.19470	0.73488	0.89040	30.501	15.089	60.658	379.11	10.760	1.7095	0.037622
30.057	0.81173	26.974	0.037073	0.25534	0.28544	10.291	12.823	51.652	709.28	0.82756	6.3431	0.094509	0.00033746	5.2417	0.19078	0.73315	0.88801	30.338	15.134	62.259	379.01	10.681	1.7224	0.038081
30.157	0.82485	26.831	0.037270	0.25934	0.29008	10.429	12.851	52.909	702.56	0.87048	6.2828	0.094259	0.00032360	5.3502	0.18691	0.73134	0.88551	30.173	15.180	63.968	378.91	10.601	1.7355	0.038558
30.257	0.83812	26.685	0.037474	0.26340	0.29480	10.569	12.880	54.250	695.73	0.91491	6.2221	0.094004	0.00030986	5.4617	0.18309	0.72945	0.88290	30.005	15.228	65.796	378.81	10.520	1.7490	0.039052
30.357	0.85155	26.536	0.037684	0.26752	0.29961	10.710	12.910	55.685	688.80	0.96096	6.1611	0.093746	0.00029625	5.5764	0.17933	0.72748	0.88019	29.835	15.276	67.758	378.70	10.438	1.7628	0.039567
30.457	0.86513	26.384	0.037902	0.27171	0.30450	10.854	12.941	57.224	681.75	1.0087	6.0996	0.093484	0.00028277	5.6945	0.17561	0.72543	0.87735	29.663	15.326	69.867	378.58	10.355	1.7770	0.040103
30.557	0.87886	26.228	0.038127	0.27597	0.30948	11.000	12.974	58.880	674.58	1.0583	6.0376	0.093219	0.00026944	5.8161	0.17194	0.72328	0.87439	29.488	15.376	72.141	378.45	10.270	1.7917	0.040662
30.657	0.89276	26.068	0.038361	0.28031	0.31455	11.149	13.008	60.667	667.28	1.1099	5.9751	0.092950	0.00025625	5.9415	0.16831	0.72105	0.87130	29.310	15.429	74.600	378.31	10.184	1.8068	0.041246
30.757	0.90682	25.905	0.038603	0.28472	0.31973	11.300	13.044	62.602	659.85	1.1636	5.9119	0.092678	0.00024323	6.0709	0.16472	0.71871	0.86808	29.128	15.482	77.269	378.17	10.095	1.8223	0.041858
30.857	0.92103	25.737	0.038855	0.28923	0.32502	11.454	13.082	64.705	652.28	1.2195	5.8481	0.092404	0.00023037	6.2046	0.16117	0.71626	0.86470	28.944	15.537	80.174	378.03	10.006	1.8384	0.042501
30.957	0.93541	25.564	0.039118	0.29383	0.33042	11.610	13.122	67.000	644.57	1.2779	5.7836	0.092128	0.00021769	6.3429	0.15766	0.71369	0.86117	28.755	15.593	83.348	377.87	9.9136	1.8550	0.043176
31.057	0.94996	25.386	0.039392	0.29852	0.33594	11.770	13.164	69.515	636.70	1.3389	5.7182	0.091851	0.00020520	6.4861	0.15418	0.71100	0.85747	28.562	15.651	86.832	377.71	9.8196	1.8722	0.043888
31.157	0.96467	25.203	0.039678	0.30332	0.34160	11.933	13.209	72.285	628.68	1.4028	5.6519	0.091575	0.00019292	6.6347	0.15072	0.70818	0.85358	28.366	15.711	90.672	377.53	9.7232	1.8900	0.044641
31.257	0.97956	25.014	0.039978	0.30824	0.34740	12.100	13.256	75.351	620.48	1.4698	5.5846	0.091302	0.00018085	6.7891	0.14730	0.70522	0.84950	28.164	15.772	94.926	377.36	9.6242	1.9086	0.045440
31.357	0.99461	24.819	0.040292	0.31328	0.35336	12.271	13.306	78.764	612.10	1.5402	5.5161	0.091032	0.00016901	6.9497	0.14389	0.70210	0.84521	27.957	15.835	99.665	377.17	9.5223	1.9280	0.046289
31.457	1.0098	24.616	0.040624	0.31846	0.35949	12.447	13.360	82.590	603.52	1.6143	5.4464	0.090770	0.00015742	7.1172	0.14051	0.69880	0.84069	27.744	15.900	104.98	376.98	9.4172	1.9482	0.047195
31.557	1.0252	24.406	0.040973	0.32379	0.36580	12.627	13.417	86.909	594.74	1.6925	5.3752	0.090518	0.00014611	7.2922	0.13713	0.69532	0.83592	27.524	15.967	110.97	376.77	9.3087	1.9693	0.048167
31.657	1.0408	24.187	0.041344	0.32929	0.37232	12.813	13.479	91.824	585.73	1.7752	5.3024	0.090282	0.00013508	7.4756	0.13377	0.69164	0.83087	27.298	16.037	117.79	376.56	9.1962	1.9916	0.049213
31.757	1.0566	23.959	0.041738	0.33496	0.37906	13.005	13.545	97.471	576.48	1.8629	5.2277	0.090068	0.00012438	7.6683	0.13041	0.68773	0.82551	27.063	16.109	125.61	376.34	9.0793	2.0150	0.050345
31.857	1.0725	23.720	0.042158	0.34085	0.38606	13.204	13.617	104.03	566.97	1.9563	5.1509	0.089884	0.00011402	7.8714	0.12704	0.68356	0.81981	26.820	16.183	134.67	376.12	8.9575	2.0398	0.051578
31.957	1.0887	23.469	0.042609	0.34696	0.39335	13.411	13.694	111.74	557.18	2.0559	5.0718	0.089742	0.00010405	8.0863	0.12367	0.67910	0.81373	26.566	16.260	145.30	375.88	8.8300	2.0662	0.052929
32.057	1.1050	23.204	0.043096	0.35335	0.40097	13.627	13.780	120.93	547.08	2.1626	4.9898	0.089657	9.4493e-05	8.3147	0.12027	0.67432	0.80721	26.300	16.339	157.94	375.64	8.6961	2.0944	0.054422
32.157	1.1215	22.923	0.043625	0.36004	0.40897	13.854	13.873	132.08	536.63	2.2776	4.9045	0.089651	8.5413e-05	8.5589	0.11684	0.66915	0.80019	26.020	16.422	173.20	375.39	8.5547	2.1247	0.056088
32.257	1.1382	22.622	0.044204	0.36710	0.41741	14.093	13.977	145.90	525.80	2.4019	4.8154	0.089752	7.6859e-05	8.8214	0.11336	0.66355	0.79258	25.724	16.508	192.01	375.13	8.4045	2.1576	0.057969
32.357	1.1551	22.299	0.044845	0.37459	0.42639	14.348	14.092	163.44	514.53	2.5375	4.7215	0.090002	6.8904e-05	9.1061	0.10982	0.65742	0.78427	25.408	16.597	215.74	374.86	8.2438	2.1935	0.060124
32.457	1.1723	21.948	0.045563	0.38262	0.43603	14.622	14.223	186.45	502.76	2.6862	4.6219	0.090459	6.1630e-05	9.4178	0.10618	0.65064	0.77512	25.069	16.690	246.60	374.60	8.0703	2.2332	0.062639
32.557	1.1896	21.561	0.046380	0.39131	0.44649	14.919	14.372	217.90	490.40	2.8512	4.5150	0.091215	5.5146e-05	9.7636	0.10242	0.64307	0.76491	24.699	16.786	288.33	374.33	7.8810	2.2779	0.065646
32.657	1.2072	21.128	0.047330	0.40089	0.45803	15.247	14.545	263.32	477.33	3.0367	4.3985	0.092414	4.9588e-05	10.154	0.098484	0.63446	0.75334	24.290	16.886	347.82	374.07	7.6711	2.3290	0.069363
32.757	1.2250	20.632	0.048469	0.41168	0.47106	15.620	14.752	334.31	463.39	3.2490	4.2690	0.094324	4.5130e-05	10.605	0.094291	0.62443	0.73994	23.828	16.987	439.21	373.85	7.4336	2.3892	0.074187
32.857	1.2430	20.041	0.049897	0.42428	0.48630	16.057	15.006	459.54	448.29	3.4993	4.1204	0.097528	4.1992e-05	11.148	0.089703	0.61234	0.72384	23.287	17.089	596.78	373.70	7.1561	2.4633	0.080936
32.957	1.2613	19.294	0.051830	0.43992	0.50529	16.606	15.338	732.59	431.51	3.8095	3.9402	0.10366	4.0401e-05	11.843	0.084441	0.59684	0.70335	22.616	17.181	929.53	373.76	6.8137	2.5612	0.091744
33.057	1.2799	18.211	0.054912	0.46213	0.53241	17.398	15.820	1702.8	411.80	4.2409	3.6943	0.12022	4.0055e-05	12.863	0.077740	0.57419	0.67369	21.672	17.231	2053.8	374.52	6.3387	2.7122	0.11546
