Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
151.12	1.0934	22.168	0.045110	2.3120	2.3614	17.733	30.742	65.472	907.33	-0.055164	54.846	0.12759	0.0055922	1.0705	0.93414	7.8938	8.9152	61.102	28.555	47.353	285.79	17.678	5.8758	0.018625
151.28	1.1015	22.147	0.045153	2.3226	2.3723	17.803	30.737	65.555	905.31	-0.052111	54.678	0.12736	0.0055634	1.0786	0.92716	7.8950	8.9163	61.059	28.572	47.461	285.76	17.649	5.8836	0.018668
151.45	1.1097	22.126	0.045196	2.3331	2.3832	17.872	30.731	65.638	903.28	-0.049033	54.511	0.12712	0.0055347	1.0867	0.92023	7.8961	8.9173	61.016	28.590	47.569	285.73	17.621	5.8915	0.018711
151.61	1.1180	22.105	0.045239	2.3436	2.3942	17.942	30.726	65.723	901.25	-0.045932	54.344	0.12688	0.0055061	1.0949	0.91336	7.8972	8.9184	60.973	28.608	47.679	285.70	17.593	5.8994	0.018754
151.78	1.1262	22.083	0.045283	2.3542	2.4052	18.012	30.721	65.808	899.22	-0.042806	54.178	0.12665	0.0054774	1.1031	0.90656	7.8984	8.9194	60.930	28.625	47.790	285.67	17.564	5.9074	0.018797
151.95	1.1346	22.062	0.045327	2.3647	2.4162	18.082	30.716	65.894	897.18	-0.039656	54.012	0.12641	0.0054488	1.1113	0.89981	7.8995	8.9203	60.887	28.643	47.901	285.64	17.536	5.9154	0.018840
152.11	1.1429	22.040	0.045371	2.3753	2.4272	18.152	30.710	65.981	895.14	-0.036481	53.847	0.12617	0.0054202	1.1197	0.89312	7.9005	8.9213	60.844	28.661	48.014	285.60	17.508	5.9234	0.018884
152.28	1.1513	22.019	0.045415	2.3859	2.4382	18.222	30.705	66.069	893.10	-0.033281	53.682	0.12594	0.0053916	1.1281	0.88648	7.9016	8.9222	60.801	28.680	48.127	285.57	17.480	5.9314	0.018927
152.45	1.1598	21.998	0.045460	2.3965	2.4492	18.291	30.700	66.157	891.06	-0.030055	53.518	0.12570	0.0053631	1.1365	0.87991	7.9027	8.9231	60.758	28.698	48.242	285.53	17.453	5.9394	0.018971
152.61	1.1683	21.976	0.045504	2.4071	2.4602	18.361	30.695	66.246	889.01	-0.026804	53.354	0.12546	0.0053346	1.1450	0.87338	7.9037	8.9240	60.715	28.716	48.358	285.50	17.425	5.9475	0.019015
152.78	1.1768	21.954	0.045549	2.4177	2.4713	18.431	30.690	66.336	886.96	-0.023527	53.190	0.12523	0.0053061	1.1535	0.86692	7.9047	8.9249	60.672	28.734	48.474	285.46	17.397	5.9556	0.019060
152.95	1.1854	21.933	0.045594	2.4283	2.4823	18.501	30.686	66.426	884.91	-0.020224	53.028	0.12499	0.0052776	1.1621	0.86051	7.9057	8.9257	60.629	28.753	48.592	285.42	17.370	5.9637	0.019104
153.11	1.1940	21.911	0.045639	2.4389	2.4934	18.571	30.681	66.518	882.86	-0.016895	52.865	0.12475	0.0052492	1.1708	0.85415	7.9067	8.9265	60.586	28.771	48.711	285.38	17.342	5.9719	0.019149
153.28	1.2027	21.889	0.045685	2.4496	2.5045	18.641	30.676	66.610	880.80	-0.013539	52.703	0.12451	0.0052208	1.1795	0.84785	7.9076	8.9273	60.543	28.790	48.832	285.34	17.315	5.9800	0.019194
153.45	1.2114	21.867	0.045730	2.4602	2.5156	18.710	30.671	66.703	878.75	-0.010155	52.542	0.12428	0.0051924	1.1882	0.84160	7.9086	8.9281	60.500	28.809	48.953	285.30	17.287	5.9882	0.019239
153.61	1.2202	21.846	0.045776	2.4709	2.5267	18.780	30.667	66.797	876.68	-0.0067449	52.381	0.12404	0.0051640	1.1970	0.83540	7.9095	8.9288	60.457	28.828	49.075	285.26	17.260	5.9965	0.019284
153.78	1.2290	21.824	0.045822	2.4815	2.5378	18.850	30.662	66.891	874.62	-0.0033067	52.221	0.12380	0.0051357	1.2059	0.82925	7.9104	8.9295	60.414	28.847	49.199	285.22	17.233	6.0047	0.019330
153.95	1.2378	21.802	0.045868	2.4922	2.5490	18.920	30.658	66.987	872.55	0.00015936	52.061	0.12357	0.0051073	1.2148	0.82316	7.9113	8.9302	60.371	28.866	49.324	285.18	17.205	6.0130	0.019375
154.11	1.2467	21.780	0.045914	2.5029	2.5601	18.989	30.653	67.083	870.48	0.0036537	51.901	0.12333	0.0050790	1.2238	0.81711	7.9122	8.9309	60.328	28.885	49.450	285.13	17.178	6.0213	0.019421
154.28	1.2557	21.758	0.045961	2.5136	2.5713	19.059	30.649	67.181	868.41	0.0071766	51.742	0.12309	0.0050508	1.2329	0.81112	7.9130	8.9315	60.285	28.904	49.577	285.09	17.151	6.0296	0.019467
154.44	1.2647	21.735	0.046008	2.5243	2.5825	19.129	30.645	67.279	866.34	0.010728	51.584	0.12286	0.0050225	1.2420	0.80517	7.9139	8.9322	60.242	28.923	49.706	285.04	17.124	6.0380	0.019514
154.61	1.2737	21.713	0.046055	2.5350	2.5937	19.199	30.641	67.378	864.26	0.014309	51.426	0.12262	0.0049943	1.2511	0.79928	7.9147	8.9327	60.199	28.943	49.836	285.00	17.097	6.0464	0.019560
154.78	1.2828	21.691	0.046102	2.5458	2.6049	19.269	30.636	67.478	862.18	0.017920	51.268	0.12238	0.0049662	1.2603	0.79343	7.9155	8.9333	60.156	28.963	49.967	284.95	17.070	6.0548	0.019607
154.94	1.2919	21.669	0.046149	2.5565	2.6161	19.338	30.632	67.579	860.10	0.021560	51.111	0.12215	0.0049380	1.2696	0.78763	7.9163	8.9338	60.113	28.982	50.099	284.90	17.044	6.0633	0.019654
155.11	1.3011	21.646	0.046197	2.5673	2.6274	19.408	30.628	67.680	858.01	0.025231	50.954	0.12191	0.0049099	1.2790	0.78188	7.9171	8.9343	60.069	29.002	50.233	284.85	17.017	6.0718	0.019701
155.28	1.3103	21.624	0.046245	2.5780	2.6386	19.478	30.624	67.783	855.92	0.028932	50.798	0.12167	0.0048818	1.2884	0.77618	7.9178	8.9348	60.026	29.022	50.368	284.80	16.990	6.0803	0.019748
155.44	1.3196	21.602	0.046293	2.5888	2.6499	19.548	30.620	67.887	853.83	0.032664	50.642	0.12143	0.0048537	1.2978	0.77052	7.9185	8.9353	59.983	29.042	50.504	284.75	16.964	6.0888	0.019796
155.61	1.3289	21.579	0.046341	2.5996	2.6612	19.618	30.616	67.992	851.74	0.036427	50.487	0.12120	0.0048256	1.3073	0.76491	7.9192	8.9357	59.940	29.062	50.642	284.70	16.937	6.0974	0.019844
155.78	1.3383	21.557	0.046390	2.6104	2.6725	19.687	30.613	68.097	849.64	0.040222	50.332	0.12096	0.0047976	1.3169	0.75935	7.9199	8.9361	59.897	29.082	50.781	284.65	16.911	6.1060	0.019892
155.94	1.3477	21.534	0.046438	2.6212	2.6838	19.757	30.609	68.204	847.54	0.044049	50.177	0.12072	0.0047696	1.3266	0.75383	7.9206	8.9365	59.853	29.103	50.922	284.59	16.884	6.1146	0.019940
156.11	1.3571	21.511	0.046487	2.6321	2.6951	19.827	30.605	68.312	845.44	0.047909	50.023	0.12048	0.0047416	1.3363	0.74835	7.9212	8.9369	59.810	29.123	51.064	284.54	16.858	6.1233	0.019989
156.28	1.3666	21.488	0.046537	2.6429	2.7065	19.897	30.602	68.420	843.34	0.051801	49.870	0.12025	0.0047137	1.3460	0.74292	7.9219	8.9372	59.767	29.144	51.207	284.48	16.832	6.1320	0.020037
156.44	1.3762	21.466	0.046586	2.6537	2.7179	19.967	30.598	68.530	841.23	0.055726	49.717	0.12001	0.0046858	1.3559	0.73753	7.9225	8.9375	59.723	29.164	51.352	284.43	16.805	6.1408	0.020086
156.61	1.3858	21.443	0.046636	2.6646	2.7292	20.036	30.595	68.641	839.12	0.059685	49.564	0.11977	0.0046579	1.3658	0.73219	7.9231	8.9377	59.680	29.185	51.499	284.37	16.779	6.1495	0.020136
156.77	1.3954	21.420	0.046685	2.6755	2.7406	20.106	30.591	68.753	837.00	0.063677	49.412	0.11954	0.0046301	1.3757	0.72689	7.9237	8.9380	59.637	29.206	51.647	284.31	16.753	6.1583	0.020185
156.94	1.4051	21.397	0.046736	2.6864	2.7520	20.176	30.588	68.866	834.89	0.067704	49.260	0.11930	0.0046022	1.3857	0.72163	7.9242	8.9382	59.593	29.227	51.796	284.25	16.727	6.1672	0.020235
157.11	1.4149	21.374	0.046786	2.6973	2.7635	20.246	30.585	68.980	832.77	0.071766	49.108	0.11906	0.0045744	1.3958	0.71642	7.9247	8.9384	59.550	29.248	51.947	284.19	16.701	6.1760	0.020285
157.27	1.4247	21.351	0.046837	2.7082	2.7749	20.316	30.582	69.095	830.64	0.075863	48.957	0.11882	0.0045466	1.4060	0.71124	7.9253	8.9385	59.506	29.269	52.100	284.13	16.675	6.1849	0.020335
157.44	1.4345	21.328	0.046887	2.7191	2.7864	20.386	30.579	69.211	828.52	0.079995	48.806	0.11859	0.0045189	1.4162	0.70611	7.9257	8.9387	59.463	29.291	52.254	284.07	16.649	6.1939	0.020386
157.61	1.4444	21.304	0.046938	2.7300	2.7978	20.456	30.576	69.329	826.39	0.084164	48.656	0.11835	0.0044912	1.4265	0.70101	7.9262	8.9388	59.419	29.312	52.410	284.01	16.623	6.2029	0.020436
157.77	1.4543	21.281	0.046990	2.7410	2.8093	20.526	30.573	69.448	824.26	0.088369	48.506	0.11811	0.0044635	1.4369	0.69596	7.9267	8.9388	59.376	29.334	52.568	283.95	16.597	6.2119	0.020487
157.94	1.4643	21.258	0.047041	2.7519	2.8208	20.595	30.570	69.567	822.12	0.092611	48.357	0.11787	0.0044358	1.4473	0.69095	7.9271	8.9389	59.332	29.356	52.727	283.88	16.571	6.2209	0.020539
158.11	1.4744	21.234	0.047093	2.7629	2.8324	20.665	30.567	69.689	819.98	0.096890	48.208	0.11764	0.0044082	1.4578	0.68598	7.9275	8.9389	59.288	29.377	52.888	283.82	16.545	6.2300	0.020590
158.27	1.4845	21.211	0.047145	2.7739	2.8439	20.735	30.564	69.811	817.84	0.10121	48.059	0.11740	0.0043806	1.4683	0.68104	7.9279	8.9389	59.245	29.399	53.051	283.75	16.520	6.2392	0.020642
158.44	1.4946	21.187	0.047198	2.7849	2.8555	20.805	30.562	69.934	815.70	0.10556	47.911	0.11716	0.0043530	1.4790	0.67615	7.9283	8.9388	59.201	29.422	53.215	283.68	16.494	6.2483	0.020694
158.61	1.5048	21.164	0.047250	2.7959	2.8670	20.875	30.559	70.059	813.55	0.10996	47.764	0.11692	0.0043255	1.4897	0.67129	7.9286	8.9388	59.157	29.444	53.381	283.62	16.468	6.2575	0.020747
158.77	1.5150	21.140	0.047303	2.8070	2.8786	20.945	30.557	70.185	811.40	0.11439	47.616	0.11668	0.0042980	1.5004	0.66647	7.9289	8.9386	59.113	29.466	53.550	283.55	16.443	6.2668	0.020799
158.94	1.5253	21.116	0.047356	2.8180	2.8902	21.015	30.554	70.312	809.25	0.11886	47.469	0.11645	0.0042705	1.5113	0.66169	7.9292	8.9385	59.069	29.489	53.720	283.48	16.417	6.2761	0.020852
159.10	1.5356	21.093	0.047410	2.8290	2.9019	21.085	30.552	70.441	807.09	0.12338	47.323	0.11621	0.0042431	1.5222	0.65695	7.9295	8.9383	59.026	29.511	53.891	283.41	16.391	6.2854	0.020906
159.27	1.5460	21.069	0.047463	2.8401	2.9135	21.155	30.550	70.571	804.93	0.12793	47.176	0.11597	0.0042156	1.5332	0.65224	7.9298	8.9381	58.982	29.534	54.065	283.33	16.366	6.2947	0.020959
159.44	1.5565	21.045	0.047517	2.8512	2.9252	21.225	30.548	70.702	802.76	0.13252	47.030	0.11573	0.0041882	1.5442	0.64757	7.9300	8.9379	58.938	29.557	54.241	283.26	16.340	6.3041	0.021013
159.60	1.5669	21.021	0.047572	2.8623	2.9368	21.295	30.546	70.835	800.60	0.13716	46.885	0.11549	0.0041609	1.5554	0.64294	7.9302	8.9377	58.894	29.580	54.419	283.19	16.315	6.3136	0.021067
159.77	1.5775	20.997	0.047626	2.8734	2.9485	21.366	30.544	70.969	798.43	0.14184	46.740	0.11526	0.0041335	1.5666	0.63834	7.9304	8.9374	58.850	29.603	54.598	283.11	16.290	6.3231	0.021122
159.94	1.5881	20.973	0.047681	2.8845	2.9602	21.436	30.542	71.105	796.25	0.14656	46.595	0.11502	0.0041062	1.5779	0.63377	7.9306	8.9370	58.805	29.627	54.780	283.04	16.264	6.3326	0.021177
160.10	1.5987	20.949	0.047736	2.8957	2.9720	21.506	30.540	71.242	794.08	0.15133	46.451	0.11478	0.0040790	1.5892	0.62924	7.9307	8.9367	58.761	29.650	54.964	282.96	16.239	6.3422	0.021232
160.27	1.6094	20.924	0.047791	2.9068	2.9837	21.576	30.538	71.380	791.90	0.15614	46.307	0.11454	0.0040517	1.6006	0.62475	7.9308	8.9363	58.717	29.674	55.150	282.89	16.213	6.3518	0.021287
160.44	1.6201	20.900	0.047847	2.9180	2.9955	21.646	30.537	71.520	789.71	0.16099	46.163	0.11430	0.0040245	1.6121	0.62029	7.9309	8.9359	58.673	29.698	55.338	282.81	16.188	6.3615	0.021343
160.60	1.6309	20.875	0.047903	2.9292	3.0073	21.717	30.535	71.662	787.53	0.16589	46.020	0.11406	0.0039973	1.6237	0.61586	7.9310	8.9354	58.628	29.721	55.528	282.73	16.163	6.3712	0.021399
160.77	1.6418	20.851	0.047959	2.9404	3.0191	21.787	30.534	71.805	785.34	0.17084	45.877	0.11383	0.0039702	1.6354	0.61147	7.9311	8.9350	58.584	29.746	55.721	282.65	16.138	6.3809	0.021455
160.94	1.6527	20.826	0.048016	2.9516	3.0309	21.857	30.532	71.949	783.14	0.17583	45.735	0.11359	0.0039431	1.6471	0.60711	7.9311	8.9344	58.539	29.770	55.916	282.57	16.112	6.3907	0.021512
161.10	1.6636	20.802	0.048073	2.9628	3.0428	21.927	30.531	72.095	780.95	0.18087	45.593	0.11335	0.0039160	1.6590	0.60279	7.9311	8.9339	58.495	29.794	56.113	282.49	16.087	6.4006	0.021569
161.27	1.6746	20.777	0.048130	2.9740	3.0546	21.998	30.530	72.243	778.74	0.18595	45.451	0.11311	0.0038889	1.6709	0.59849	7.9311	8.9333	58.450	29.819	56.312	282.40	16.062	6.4105	0.021627
161.44	1.6857	20.752	0.048187	2.9853	3.0665	22.068	30.529	72.392	776.54	0.19109	45.309	0.11287	0.0038619	1.6828	0.59423	7.9310	8.9327	58.406	29.843	56.514	282.32	16.037	6.4204	0.021685
161.60	1.6968	20.727	0.048245	2.9966	3.0784	22.138	30.528	72.544	774.33	0.19627	45.168	0.11263	0.0038349	1.6949	0.59000	7.9310	8.9321	58.361	29.868	56.718	282.24	16.012	6.4304	0.021743
161.77	1.7079	20.702	0.048303	3.0079	3.0904	22.209	30.527	72.696	772.12	0.20150	45.028	0.11239	0.0038079	1.7071	0.58580	7.9309	8.9314	58.316	29.893	56.925	282.15	15.986	6.4405	0.021801
161.93	1.7191	20.677	0.048362	3.0192	3.1023	22.279	30.526	72.851	769.91	0.20679	44.887	0.11215	0.0037810	1.7193	0.58164	7.9307	8.9306	58.271	29.918	57.134	282.06	15.961	6.4506	0.021860
162.10	1.7304	20.652	0.048421	3.0305	3.1143	22.350	30.526	73.007	767.69	0.21212	44.747	0.11192	0.0037541	1.7316	0.57750	7.9306	8.9299	58.226	29.944	57.346	281.98	15.936	6.4607	0.021920
162.27	1.7417	20.627	0.048480	3.0418	3.1263	22.420	30.525	73.165	765.46	0.21751	44.607	0.11168	0.0037273	1.7440	0.57340	7.9304	8.9291	58.181	29.969	57.561	281.89	15.911	6.4709	0.021979
162.43	1.7531	20.602	0.048539	3.0532	3.1383	22.491	30.525	73.325	763.24	0.22295	44.468	0.11144	0.0037004	1.7565	0.56932	7.9302	8.9283	58.136	29.995	57.778	281.80	15.886	6.4812	0.022039
162.60	1.7645	20.577	0.048599	3.0646	3.1503	22.562	30.524	73.487	761.01	0.22844	44.329	0.11120	0.0036736	1.7690	0.56528	7.9300	8.9274	58.091	30.021	57.997	281.71	15.861	6.4915	0.022100
162.77	1.7760	20.551	0.048659	3.0759	3.1624	22.632	30.524	73.650	758.77	0.23398	44.190	0.11096	0.0036469	1.7817	0.56126	7.9298	8.9265	58.046	30.047	58.220	281.62	15.836	6.5018	0.022161
162.93	1.7875	20.526	0.048719	3.0873	3.1744	22.703	30.524	73.816	756.54	0.23958	44.052	0.11072	0.0036201	1.7944	0.55728	7.9295	8.9256	58.001	30.073	58.445	281.52	15.811	6.5122	0.022222
163.10	1.7991	20.500	0.048780	3.0988	3.1865	22.774	30.524	73.983	754.30	0.24524	43.914	0.11048	0.0035934	1.8073	0.55332	7.9292	8.9246	57.955	30.099	58.673	281.43	15.786	6.5227	0.022284
163.27	1.8107	20.474	0.048841	3.1102	3.1986	22.844	30.524	74.152	752.05	0.25095	43.776	0.11024	0.0035668	1.8202	0.54939	7.9288	8.9236	57.910	30.126	58.904	281.34	15.761	6.5332	0.022346
163.43	1.8224	20.449	0.048903	3.1217	3.2108	22.915	30.524	74.324	749.80	0.25671	43.638	0.11000	0.0035402	1.8332	0.54550	7.9285	8.9226	57.864	30.152	59.138	281.24	15.736	6.5438	0.022408
163.60	1.8341	20.423	0.048965	3.1331	3.2229	22.986	30.524	74.497	747.55	0.26254	43.501	0.10976	0.0035136	1.8463	0.54163	7.9281	8.9215	57.819	30.179	59.375	281.14	15.711	6.5544	0.022471
163.77	1.8459	20.397	0.049027	3.1446	3.2351	23.057	30.524	74.673	745.29	0.26842	43.364	0.10952	0.0034870	1.8595	0.53778	7.9277	8.9204	57.773	30.206	59.615	281.05	15.686	6.5651	0.022535
163.93	1.8578	20.371	0.049089	3.1561	3.2473	23.128	30.525	74.851	743.03	0.27437	43.228	0.10928	0.0034605	1.8728	0.53397	7.9273	8.9193	57.727	30.233	59.858	280.95	15.661	6.5759	0.022599
164.10	1.8697	20.345	0.049152	3.1676	3.2595	23.199	30.526	75.030	740.76	0.28037	43.092	0.10904	0.0034340	1.8861	0.53018	7.9268	8.9181	57.681	30.261	60.104	280.85	15.636	6.5867	0.022663
164.26	1.8816	20.319	0.049216	3.1792	3.2718	23.270	30.526	75.212	738.50	0.28644	42.956	0.10880	0.0034075	1.8996	0.52642	7.9263	8.9168	57.635	30.288	60.354	280.75	15.611	6.5976	0.022728
164.43	1.8937	20.292	0.049279	3.1907	3.2841	23.341	30.527	75.397	736.22	0.29257	42.820	0.10856	0.0033811	1.9132	0.52269	7.9258	8.9156	57.589	30.316	60.607	280.65	15.585	6.6085	0.022793
164.60	1.9057	20.266	0.049344	3.2023	3.2964	23.412	30.528	75.583	733.94	0.29876	42.685	0.10832	0.0033547	1.9268	0.51898	7.9252	8.9143	57.543	30.344	60.863	280.55	15.560	6.6195	0.022859
164.76	1.9178	20.240	0.049408	3.2139	3.3087	23.483	30.529	75.772	731.66	0.30501	42.550	0.10808	0.0033284	1.9406	0.51530	7.9247	8.9129	57.497	30.372	61.123	280.44	15.535	6.6306	0.022925
164.93	1.9300	20.213	0.049473	3.2255	3.3210	23.554	30.530	75.964	729.38	0.31133	42.415	0.10784	0.0033020	1.9545	0.51165	7.9240	8.9115	57.451	30.401	61.386	280.34	15.510	6.6417	0.022992
165.10	1.9423	20.186	0.049538	3.2372	3.3334	23.626	30.532	76.157	727.09	0.31771	42.281	0.10760	0.0032758	1.9684	0.50802	7.9234	8.9101	57.404	30.429	61.653	280.23	15.485	6.6529	0.023059
165.26	1.9546	20.160	0.049604	3.2488	3.3458	23.697	30.533	76.354	724.79	0.32417	42.146	0.10736	0.0032495	1.9825	0.50442	7.9227	8.9086	57.358	30.458	61.923	280.13	15.460	6.6642	0.023127
165.43	1.9669	20.133	0.049670	3.2605	3.3582	23.768	30.535	76.552	722.49	0.33069	42.012	0.10712	0.0032233	1.9966	0.50084	7.9220	8.9071	57.311	30.487	62.197	280.02	15.435	6.6755	0.023195
165.60	1.9793	20.106	0.049737	3.2722	3.3706	23.840	30.536	76.753	720.19	0.33728	41.879	0.10688	0.0031971	2.0109	0.49729	7.9213	8.9056	57.264	30.516	62.475	279.91	15.410	6.6869	0.023264
165.76	1.9918	20.079	0.049803	3.2839	3.3831	23.911	30.538	76.957	717.88	0.34393	41.745	0.10664	0.0031710	2.0253	0.49376	7.9205	8.9040	57.217	30.545	62.757	279.80	15.385	6.6984	0.023333
165.93	2.0043	20.052	0.049871	3.2956	3.3956	23.983	30.540	77.164	715.57	0.35066	41.612	0.10639	0.0031449	2.0397	0.49026	7.9198	8.9024	57.170	30.575	63.042	279.69	15.359	6.7099	0.023403
166.10	2.0169	20.025	0.049939	3.3074	3.4081	24.055	30.542	77.373	713.26	0.35747	41.480	0.10615	0.0031188	2.0543	0.48678	7.9189	8.9007	57.123	30.605	63.332	279.58	15.334	6.7215	0.023473
166.26	2.0295	19.997	0.050007	3.3192	3.4207	24.126	30.544	77.585	710.93	0.36434	41.347	0.10591	0.0030928	2.0690	0.48333	7.9181	8.8990	57.076	30.635	63.626	279.47	15.309	6.7332	0.023544
166.43	2.0422	19.970	0.050076	3.3310	3.4332	24.198	30.547	77.800	708.61	0.37129	41.215	0.10567	0.0030668	2.0838	0.47990	7.9172	8.8972	57.029	30.665	63.924	279.36	15.284	6.7450	0.023616
166.60	2.0549	19.942	0.050145	3.3428	3.4458	24.270	30.549	78.018	706.28	0.37832	41.083	0.10543	0.0030408	2.0987	0.47649	7.9163	8.8954	56.981	30.696	64.227	279.24	15.259	6.7568	0.023688
166.76	2.0677	19.915	0.050214	3.3546	3.4584	24.342	30.552	78.239	703.94	0.38542	40.951	0.10519	0.0030149	2.1137	0.47311	7.9153	8.8936	56.934	30.726	64.533	279.13	15.233	6.7687	0.023761
166.93	2.0806	19.887	0.050284	3.3665	3.4711	24.414	30.554	78.462	701.60	0.39260	40.819	0.10494	0.0029890	2.1288	0.46975	7.9143	8.8917	56.886	30.757	64.844	279.01	15.208	6.7807	0.023834
167.09	2.0935	19.859	0.050355	3.3784	3.4838	24.486	30.557	78.689	699.26	0.39986	40.688	0.10470	0.0029632	2.1440	0.46641	7.9133	8.8897	56.838	30.788	65.160	278.89	15.182	6.7928	0.023908
167.26	2.1065	19.831	0.050426	3.3903	3.4965	24.558	30.560	78.919	696.91	0.40720	40.557	0.10446	0.0029374	2.1594	0.46310	7.9123	8.8878	56.790	30.820	65.481	278.77	15.157	6.8049	0.023983
167.43	2.1195	19.803	0.050497	3.4022	3.5092	24.630	30.564	79.152	694.56	0.41463	40.426	0.10422	0.0029116	2.1748	0.45981	7.9112	8.8857	56.742	30.852	65.806	278.65	15.132	6.8172	0.024058
167.59	2.1326	19.775	0.050569	3.4141	3.5220	24.702	30.567	79.388	692.20	0.42213	40.296	0.10398	0.0028859	2.1904	0.45654	7.9101	8.8837	56.694	30.883	66.136	278.53	15.106	6.8295	0.024134
167.76	2.1457	19.747	0.050641	3.4261	3.5348	24.774	30.571	79.628	689.83	0.42972	40.165	0.10373	0.0028602	2.2061	0.45329	7.9089	8.8815	56.646	30.916	66.471	278.41	15.081	6.8419	0.024211
167.93	2.1589	19.718	0.050714	3.4381	3.5476	24.847	30.574	79.871	687.47	0.43740	40.035	0.10349	0.0028346	2.2219	0.45006	7.9077	8.8794	56.598	30.948	66.811	278.29	15.055	6.8543	0.024288
168.09	2.1722	19.690	0.050788	3.4501	3.5604	24.919	30.578	80.118	685.09	0.44517	39.905	0.10325	0.0028090	2.2378	0.44686	7.9065	8.8772	56.549	30.981	67.157	278.16	15.030	6.8669	0.024366
168.26	2.1855	19.661	0.050862	3.4621	3.5733	24.992	30.582	80.368	682.71	0.45302	39.775	0.10301	0.0027834	2.2539	0.44368	7.9052	8.8749	56.500	31.013	67.508	278.04	15.004	6.8795	0.024444
168.43	2.1989	19.632	0.050936	3.4742	3.5862	25.064	30.586	80.622	680.33	0.46097	39.646	0.10276	0.0027579	2.2701	0.44052	7.9039	8.8726	56.451	31.047	67.864	277.91	14.978	6.8923	0.024524
168.59	2.2123	19.604	0.051011	3.4863	3.5991	25.137	30.591	80.879	677.94	0.46900	39.517	0.10252	0.0027324	2.2864	0.43737	7.9026	8.8702	56.402	31.080	68.226	277.78	14.952	6.9051	0.024604
168.76	2.2258	19.575	0.051087	3.4984	3.6121	25.210	30.595	81.141	675.54	0.47713	39.388	0.10228	0.0027070	2.3028	0.43425	7.9012	8.8678	56.353	31.114	68.593	277.66	14.927	6.9180	0.024685
168.93	2.2394	19.545	0.051163	3.5105	3.6251	25.283	30.600	81.406	673.14	0.48536	39.259	0.10203	0.0026816	2.3193	0.43116	7.8998	8.8654	56.304	31.148	68.967	277.53	14.901	6.9311	0.024767
169.09	2.2530	19.516	0.051239	3.5227	3.6381	25.356	30.605	81.675	670.74	0.49368	39.130	0.10179	0.0026562	2.3360	0.42808	7.8984	8.8628	56.254	31.182	69.346	277.40	14.875	6.9442	0.024849
169.26	2.2667	19.487	0.051317	3.5349	3.6512	25.429	30.610	81.948	668.33	0.50210	39.002	0.10154	0.0026309	2.3528	0.42502	7.8969	8.8603	56.205	31.216	69.731	277.26	14.849	6.9574	0.024932
169.42	2.2804	19.457	0.051394	3.5471	3.6643	25.502	30.615	82.226	665.91	0.51062	38.874	0.10130	0.0026056	2.3698	0.42198	7.8954	8.8577	56.155	31.251	70.123	277.13	14.823	6.9707	0.025016
169.59	2.2942	19.428	0.051473	3.5593	3.6774	25.575	30.620	82.508	663.49	0.51925	38.746	0.10106	0.0025804	2.3869	0.41896	7.8938	8.8550	56.105	31.286	70.521	277.00	14.797	6.9841	0.025101
169.76	2.3081	19.398	0.051551	3.5716	3.6906	25.649	30.626	82.794	661.06	0.52798	38.618	0.10081	0.0025552	2.4041	0.41596	7.8922	8.8523	56.055	31.322	70.926	276.86	14.771	6.9976	0.025187
169.92	2.3220	19.368	0.051631	3.5839	3.7038	25.722	30.632	83.084	658.63	0.53681	38.490	0.10057	0.0025300	2.4214	0.41298	7.8906	8.8495	56.005	31.357	71.338	276.73	14.744	7.0113	0.025274
170.09	2.3360	19.338	0.051711	3.5962	3.7170	25.795	30.637	83.379	656.19	0.54575	38.362	0.10032	0.0025049	2.4389	0.41002	7.8889	8.8467	55.954	31.393	71.756	276.59	14.718	7.0250	0.025361
170.26	2.3500	19.308	0.051792	3.6085	3.7302	25.869	30.644	83.679	653.74	0.55480	38.235	0.10008	0.0024798	2.4565	0.40708	7.8872	8.8438	55.904	31.429	72.181	276.45	14.692	7.0388	0.025450
170.42	2.3641	19.278	0.051873	3.6209	3.7435	25.943	30.650	83.984	651.29	0.56396	38.108	0.099835	0.0024548	2.4743	0.40415	7.8854	8.8409	55.853	31.466	72.614	276.31	14.665	7.0528	0.025539
170.59	2.3783	19.247	0.051955	3.6333	3.7569	26.017	30.657	84.293	648.84	0.57324	37.981	0.099590	0.0024298	2.4922	0.40125	7.8836	8.8379	55.802	31.503	73.054	276.17	14.639	7.0668	0.025630
170.76	2.3925	19.217	0.052037	3.6457	3.7702	26.091	30.663	84.608	646.37	0.58263	37.854	0.099344	0.0024049	2.5103	0.39836	7.8818	8.8348	55.751	31.540	73.502	276.03	14.612	7.0810	0.025721
